captured_at,game_id,book,market,line,price,open_line,open_price,status,last_seen_at,other_price
2026-09-26T14:07:41+00:00,401862781,DraftKings,total,57.500,-110.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-24T12:13:44+00:00,401862782,DraftKings,margin,-13.500,-110.000,-13.500,-110.000,STATUS_SCHEDULED,2026-09-24T19:14:09+00:00,
2026-09-24T21:09:53+00:00,401862782,DraftKings,margin,-13.500,-115.000,-13.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862782,DraftKings,margin,-12.500,-108.000,-13.500,-110.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,-112.000
2026-09-25T07:30:32+00:00,401862782,DraftKings,margin,-12.500,-112.000,-13.500,-110.000,STATUS_SCHEDULED,2026-09-25T07:30:32+00:00,-108.000
2026-09-25T13:15:51+00:00,401862782,DraftKings,margin,-11.500,-108.000,-13.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-112.000
2026-09-25T18:25:20+00:00,401862782,DraftKings,margin,-12.500,-115.000,-13.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-105.000
2026-09-25T23:25:34+00:00,401862782,DraftKings,margin,-11.500,-108.000,-13.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-24T12:13:44+00:00,401862782,DraftKings,total,57.500,-112.000,59.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862782,DraftKings,total,57.500,-112.000,59.500,-110.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,-108.000
2026-09-25T07:30:32+00:00,401862782,DraftKings,total,58.500,-105.000,59.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-24T12:13:44+00:00,401862783,DraftKings,margin,37.500,-110.000,37.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401862783,DraftKings,margin,39.500,-110.000,37.500,-110.000,STATUS_SCHEDULED,2026-09-24T21:09:53+00:00,
2026-09-24T21:46:26+00:00,401862783,DraftKings,margin,39.500,-115.000,37.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862783,DraftKings,margin,39.500,-115.000,37.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-105.000
2026-09-25T18:25:20+00:00,401862783,DraftKings,margin,38.500,-110.000,37.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-110.000
2026-09-26T13:24:25+00:00,401862783,DraftKings,margin,38.500,-105.000,37.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-24T12:13:44+00:00,401862783,DraftKings,total,58.500,-110.000,58.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862783,DraftKings,total,58.500,-110.000,58.500,-110.000,STATUS_SCHEDULED,2026-09-25T07:30:32+00:00,-110.000
2026-09-25T13:15:51+00:00,401862783,DraftKings,total,59.500,-120.000,58.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,100.000
2026-09-25T18:25:20+00:00,401862783,DraftKings,total,59.500,-115.000,58.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-105.000
2026-09-25T21:13:04+00:00,401862783,DraftKings,total,60.500,-110.000,58.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-110.000
2026-09-26T13:24:25+00:00,401862783,DraftKings,total,59.500,-115.000,58.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:37:37+00:00,-105.000
2026-09-26T13:52:44+00:00,401862783,DraftKings,total,60.500,-108.000,58.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-24T12:13:44+00:00,401862784,DraftKings,margin,18.500,-108.000,17.500,-102.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401862784,DraftKings,margin,17.500,-110.000,17.500,-102.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862784,DraftKings,margin,17.500,-110.000,17.500,-102.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,-110.000
2026-09-25T07:30:32+00:00,401862784,DraftKings,margin,17.500,-112.000,17.500,-102.000,STATUS_SCHEDULED,2026-09-25T07:30:32+00:00,-108.000
2026-09-25T13:15:51+00:00,401862784,DraftKings,margin,18.500,-105.000,17.500,-102.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-115.000
2026-09-25T21:13:04+00:00,401862784,DraftKings,margin,18.500,-110.000,17.500,-102.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-110.000
2026-09-25T23:25:34+00:00,401862784,DraftKings,margin,17.500,-115.000,17.500,-102.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-105.000
2026-09-23T19:53:37+00:00,401862784,DraftKings,total,52.500,-112.000,53.500,-110.000,STATUS_SCHEDULED,2026-09-23T22:10:00+00:00,
2026-09-24T12:13:44+00:00,401862784,DraftKings,total,52.500,-108.000,53.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862784,DraftKings,total,52.500,-108.000,53.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-24T12:13:44+00:00,401862785,DraftKings,margin,-17.500,-110.000,-15.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862785,DraftKings,margin,-17.500,-110.000,-15.500,-110.000,STATUS_SCHEDULED,2026-09-26T01:37:37+00:00,-110.000
2026-09-26T01:52:37+00:00,401862785,DraftKings,margin,-17.500,-105.000,-15.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-115.000
2026-09-26T13:24:25+00:00,401862785,DraftKings,margin,-18.500,-115.000,-15.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-105.000
2026-09-23T02:42:24+00:00,401862785,DraftKings,total,48.500,-108.000,51.500,-110.000,STATUS_SCHEDULED,2026-09-23T02:42:24+00:00,
2026-09-24T12:13:44+00:00,401862785,DraftKings,total,48.500,-112.000,51.500,-110.000,STATUS_SCHEDULED,2026-09-24T13:05:23+00:00,
2026-09-24T13:26:46+00:00,401862785,DraftKings,total,49.500,-108.000,51.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862785,DraftKings,total,49.500,-108.000,51.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-112.000
2026-09-25T21:13:04+00:00,401862785,DraftKings,total,49.500,-105.000,51.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-115.000
2026-09-25T23:25:34+00:00,401862785,DraftKings,total,48.500,-112.000,51.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-24T12:13:44+00:00,401864509,DraftKings,margin,-5.500,-112.000,-4.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401864509,DraftKings,margin,-5.500,-112.000,-4.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-108.000
2026-09-25T21:13:04+00:00,401864509,DraftKings,margin,-6.000,-110.000,-4.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-110.000
2026-09-26T13:24:25+00:00,401864509,DraftKings,margin,-6.000,-112.000,-4.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:52:44+00:00,-108.000
2026-09-26T14:07:41+00:00,401864509,DraftKings,margin,-5.500,-108.000,-4.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-24T12:13:44+00:00,401864509,DraftKings,total,49.500,-112.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401864509,DraftKings,total,49.500,-112.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,-108.000
2026-09-25T07:30:32+00:00,401864509,DraftKings,total,50.500,-110.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-110.000
2026-09-25T18:25:20+00:00,401864509,DraftKings,total,50.500,-115.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-105.000
2026-09-26T13:24:25+00:00,401864509,DraftKings,total,50.500,-110.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-24T12:13:44+00:00,401864510,DraftKings,margin,-3.000,-108.000,-5.500,-110.000,STATUS_SCHEDULED,2026-09-24T13:05:23+00:00,
2026-09-24T13:26:46+00:00,401864510,DraftKings,margin,-3.000,-102.000,-5.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401864510,DraftKings,margin,-3.000,-105.000,-5.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401864510,DraftKings,margin,-3.000,-112.000,-5.500,-110.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,-108.000
2026-09-25T07:30:32+00:00,401864510,DraftKings,margin,-2.500,-105.000,-5.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-115.000
2026-09-26T13:24:25+00:00,401864510,DraftKings,margin,-2.500,-110.000,-5.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-24T12:13:44+00:00,401864510,DraftKings,total,44.500,-110.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-24T13:05:23+00:00,
2026-09-24T13:26:46+00:00,401864510,DraftKings,total,44.500,-112.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401864510,DraftKings,total,43.500,-112.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401864510,DraftKings,total,43.500,-112.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-23T02:42:24+00:00,401864511,DraftKings,margin,10.000,-112.000,8.500,-110.000,STATUS_SCHEDULED,2026-09-23T02:42:24+00:00,
2026-09-24T12:13:44+00:00,401864511,DraftKings,margin,10.500,-108.000,8.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401864511,DraftKings,margin,10.500,-108.000,8.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-112.000
2026-09-26T13:24:25+00:00,401864511,DraftKings,margin,10.500,-102.000,8.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-118.000
2026-09-22T17:45:06+00:00,401864511,DraftKings,total,56.500,-105.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-22T17:45:06+00:00,
2026-09-24T12:13:44+00:00,401864511,DraftKings,total,55.500,-112.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401864511,DraftKings,total,56.500,-108.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401864511,DraftKings,total,56.500,-108.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-112.000
2026-09-25T18:25:20+00:00,401864511,DraftKings,total,56.500,-110.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-24T12:13:44+00:00,401864512,DraftKings,margin,-13.500,-108.000,-14.000,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401864512,DraftKings,margin,-13.500,-108.000,-14.000,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-112.000
2026-09-26T13:24:25+00:00,401864512,DraftKings,margin,-13.500,-112.000,-14.000,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-23T18:31:11+00:00,401864512,DraftKings,total,52.500,-105.000,49.500,-105.000,STATUS_SCHEDULED,2026-09-23T18:31:11+00:00,
2026-09-23T19:53:37+00:00,401864512,DraftKings,total,52.500,-108.000,49.500,-105.000,STATUS_SCHEDULED,2026-09-23T20:04:04+00:00,
2026-09-24T12:13:44+00:00,401864512,DraftKings,total,52.500,-112.000,49.500,-105.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401864512,DraftKings,total,52.500,-112.000,49.500,-105.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-108.000
2026-09-26T13:24:25+00:00,401864512,DraftKings,total,53.500,-108.000,49.500,-105.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-23T02:42:24+00:00,401864572,DraftKings,margin,14.000,-112.000,14.000,-110.000,STATUS_SCHEDULED,2026-09-23T02:42:24+00:00,
2026-09-24T12:13:44+00:00,401864572,DraftKings,margin,14.000,-110.000,14.000,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401864572,DraftKings,margin,14.000,-110.000,14.000,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-110.000
2026-09-26T13:24:25+00:00,401864572,DraftKings,margin,14.000,-108.000,14.000,-110.000,STATUS_SCHEDULED,2026-09-26T13:37:37+00:00,-112.000
2026-09-26T13:52:44+00:00,401864572,DraftKings,margin,13.500,-112.000,14.000,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-23T02:42:24+00:00,401864572,DraftKings,total,55.500,-102.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-23T02:42:24+00:00,
2026-09-24T12:13:44+00:00,401864572,DraftKings,total,55.500,-105.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401864572,DraftKings,total,55.500,-105.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-115.000
2026-09-26T13:24:25+00:00,401864572,DraftKings,total,55.500,-110.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-24T12:13:44+00:00,401864576,DraftKings,margin,20.500,-110.000,19.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401864576,DraftKings,margin,20.500,-110.000,19.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-24T12:13:44+00:00,401864576,DraftKings,total,54.500,-115.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401864576,DraftKings,total,54.500,-115.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-105.000
2026-09-25T18:25:20+00:00,401864576,DraftKings,total,54.500,-108.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-112.000
2026-09-25T23:25:34+00:00,401864576,DraftKings,total,53.500,-115.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-105.000
2026-09-26T13:24:25+00:00,401864576,DraftKings,total,54.500,-105.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-24T12:13:44+00:00,401864579,DraftKings,margin,-11.500,-110.000,-12.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401864579,DraftKings,margin,-11.500,-110.000,-12.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-23T02:42:24+00:00,401864579,DraftKings,total,48.500,-110.000,49.500,-110.000,STATUS_SCHEDULED,2026-09-23T02:42:24+00:00,
2026-09-24T12:13:44+00:00,401864579,DraftKings,total,48.500,-108.000,49.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401864579,DraftKings,total,48.500,-108.000,49.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-112.000
2026-09-26T13:24:25+00:00,401864579,DraftKings,total,47.500,-118.000,49.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:37:37+00:00,-102.000
2026-09-26T13:52:44+00:00,401864579,DraftKings,total,47.500,-112.000,49.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-23T19:53:37+00:00,401866425,DraftKings,margin,3.500,-105.000,4.500,-110.000,STATUS_SCHEDULED,2026-09-24T01:15:40+00:00,
2026-09-24T12:13:44+00:00,401866425,DraftKings,margin,3.500,100.000,4.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401866425,DraftKings,margin,3.000,-110.000,4.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401866425,DraftKings,margin,3.000,-110.000,4.500,-110.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,-110.000
2026-09-25T07:30:32+00:00,401866425,DraftKings,margin,3.000,-112.000,4.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-22T17:25:33+00:00,401866425,DraftKings,total,50.500,-118.000,51.500,-110.000,STATUS_SCHEDULED,2026-09-22T17:25:33+00:00,
2026-09-23T02:42:24+00:00,401866425,DraftKings,total,51.500,-102.000,51.500,-110.000,STATUS_SCHEDULED,2026-09-23T02:42:24+00:00,
2026-09-24T12:13:44+00:00,401866425,DraftKings,total,50.500,-115.000,51.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401866425,DraftKings,total,50.500,-115.000,51.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-105.000
2026-09-24T12:13:44+00:00,401866426,DraftKings,margin,28.500,-110.000,28.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401866426,DraftKings,margin,28.500,-110.000,28.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-110.000
2026-09-25T18:25:20+00:00,401866426,DraftKings,margin,28.500,-102.000,28.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-118.000
2026-09-25T23:25:34+00:00,401866426,DraftKings,margin,28.500,-110.000,28.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-24T12:13:44+00:00,401866426,DraftKings,total,44.500,-110.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401866426,DraftKings,total,45.500,-105.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401866426,DraftKings,total,45.500,-105.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-25T07:30:32+00:00,-115.000
2026-09-25T13:15:51+00:00,401866426,DraftKings,total,45.500,-118.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-102.000
2026-09-25T18:25:20+00:00,401866426,DraftKings,total,46.500,-112.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-24T12:13:44+00:00,401866427,DraftKings,margin,25.500,-110.000,25.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401866427,DraftKings,margin,25.500,-110.000,25.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:37:37+00:00,-110.000
2026-09-26T13:52:44+00:00,401866427,DraftKings,margin,24.500,-112.000,25.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:52:44+00:00,-108.000
2026-09-26T14:07:41+00:00,401866427,DraftKings,margin,24.500,-108.000,25.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:07:41+00:00,-112.000
2026-09-26T14:22:36+00:00,401866427,DraftKings,margin,24.500,-105.000,25.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-24T12:13:44+00:00,401866427,DraftKings,total,50.500,-110.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401866427,DraftKings,total,49.500,-110.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401866427,DraftKings,total,49.500,-110.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,-110.000
2026-09-25T07:30:32+00:00,401866427,DraftKings,total,50.500,-112.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-108.000
2026-09-25T21:13:04+00:00,401866427,DraftKings,total,51.500,-105.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-115.000
2026-09-26T13:24:25+00:00,401866427,DraftKings,total,51.500,-102.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:37:37+00:00,-118.000
2026-09-26T13:52:44+00:00,401866427,DraftKings,total,51.500,-105.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:52:44+00:00,-115.000
2026-09-26T14:07:41+00:00,401866427,DraftKings,total,52.500,-110.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:07:41+00:00,-110.000
2026-09-26T14:22:36+00:00,401866427,DraftKings,total,53.500,-105.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-24T12:13:44+00:00,401866428,DraftKings,margin,34.500,-110.000,34.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401866428,DraftKings,margin,33.500,-115.000,34.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401866428,DraftKings,margin,33.500,-115.000,34.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-105.000
2026-09-25T18:25:20+00:00,401866428,DraftKings,margin,33.500,-108.000,34.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-112.000
2026-09-26T13:24:25+00:00,401866428,DraftKings,margin,32.500,-112.000,34.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-24T12:13:44+00:00,401866428,DraftKings,total,50.500,-110.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401866428,DraftKings,total,52.500,-110.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401866428,DraftKings,total,52.500,-110.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-25T07:30:32+00:00,-110.000
2026-09-25T13:15:51+00:00,401866428,DraftKings,total,53.500,-110.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-23T02:42:24+00:00,401866429,DraftKings,margin,-4.500,-110.000,-6.000,-110.000,STATUS_SCHEDULED,2026-09-23T02:42:24+00:00,
2026-09-23T18:31:11+00:00,401866429,DraftKings,margin,-4.500,-115.000,-6.000,-110.000,STATUS_SCHEDULED,2026-09-23T18:31:11+00:00,
2026-09-24T12:13:44+00:00,401866429,DraftKings,margin,-4.000,-112.000,-6.000,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401866429,DraftKings,margin,-4.500,-110.000,-6.000,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-24T12:13:44+00:00,401866429,DraftKings,total,48.500,-112.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401866429,DraftKings,total,48.500,-112.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-24T12:13:44+00:00,401867909,DraftKings,margin,35.500,-110.000,35.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401867909,DraftKings,margin,34.500,-115.000,35.500,-110.000,STATUS_SCHEDULED,2026-09-24T18:17:56+00:00,
2026-09-24T19:14:09+00:00,401867909,DraftKings,margin,35.500,-110.000,35.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401867909,DraftKings,margin,35.500,-110.000,35.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-110.000
2026-09-25T18:25:20+00:00,401867909,DraftKings,margin,35.500,-108.000,35.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-112.000
2026-09-25T21:13:04+00:00,401867909,DraftKings,margin,36.500,-110.000,35.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-110.000
2026-09-26T13:24:25+00:00,401867909,DraftKings,margin,36.500,-115.000,35.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:37:37+00:00,-105.000
2026-09-26T13:52:44+00:00,401867909,DraftKings,margin,37.500,-112.000,35.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:52:44+00:00,-108.000
2026-09-26T14:07:41+00:00,401867909,DraftKings,margin,37.500,-108.000,35.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-24T12:13:44+00:00,401867909,DraftKings,total,50.500,-110.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401867909,DraftKings,total,52.500,-110.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401867909,DraftKings,total,52.500,-110.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-25T07:30:32+00:00,-110.000
2026-09-25T13:15:51+00:00,401867909,DraftKings,total,52.500,-122.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,102.000
2026-09-25T18:25:20+00:00,401867909,DraftKings,total,53.500,-115.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-105.000
2026-09-26T13:24:25+00:00,401867909,DraftKings,total,53.500,-110.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:52:44+00:00,-110.000
2026-09-26T14:07:41+00:00,401867909,DraftKings,total,53.500,-115.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-105.000
2026-09-24T12:13:44+00:00,401868188,DraftKings,margin,23.500,-110.000,23.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401868188,DraftKings,margin,23.500,-110.000,23.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-110.000
2026-09-26T13:24:25+00:00,401868188,DraftKings,margin,23.500,-115.000,23.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:24:25+00:00,-105.000
2026-09-26T13:37:37+00:00,401868188,DraftKings,margin,24.500,-105.000,23.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:37:37+00:00,-115.000
